Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5ZUIPLoTLJZrPQh2kFZEUM,"6mDl7lQiLxT0iQ8LYhAlWy,69GGBxA162lTqCwzJG5jLp,4ZhFCxPekpmV12n2xMeF2z","Addicted","Addicted","Zerb,The Chainsmokers,Ink",2024-03-29,152250,83,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"pop",0.771,0.741,5,-7.132,0,0.0374,0.0245,0.000163,0.111,0.19,120.064,4
5RDUCbvwPZdmjFbhZ5EY4N,"0xRXCcSX89eobfrshSVdyu,2nm38smINjms1LtczR0Cei","Piece Of Your Heart","MEDUZA","MEDUZA,Goodboys",2023-10-13,152913,71,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"edm,pop dance,pop house,uk dance",0.677,0.744,10,-6.806,0,0.0296,0.0405,0.000153,0.074,0.631,124.077,4
3JhgPs7rbmzLBWRvHlel8U,"0xRXCcSX89eobfrshSVdyu,5344K3N7rx7kw1HjO8psuq,67MNhiAICFY6Pwc2YxCO0K,56Qz2XwGj7FxnNKrfkWjnb","Bad Memories","MEDUZA","MEDUZA,James Carter,Elley Duhé,FAST BOY",2023-10-13,147629,77,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"edm,pop dance,pop house,uk dance,alt z",0.607,0.755,5,-6.069,0,0.0468,0.122,0,0.144,0.664,123.994,3
6JsHgIkMYHcbNtKfsal2Mg,"2jku7tDXc6XoB6MO2hFuqg,3aQeKQSyrW4qWr35idm0cy","Jerry Sprunger (with T-Pain)","Chixtape 5","Tory Lanez,T-Pain",2019-11-15,233546,62,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"canadian hip hop,canadian trap,melodic rap,pop rap,r&b,rap,trap,dance pop,gangster rap,hip hop,southern hip hop,urban contemporary",0.76,0.746,0,-5.331,0,0.227,0.137,0,0.0905,0.449,100.011,4
6guIMfoWJvsCXQxNsAtWPN,"41X1TR6hrK8Q2ZCpp2EqCz","lil' freak","lil' freak","bbno$",2024-03-25,168023,72,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"canadian hip hop,dark trap,meme rap",0.837,0.811,7,-4.676,1,0.0865,0.0332,0.00000767,0.146,0.846,110.008,4
1zgHn1EqUyA0HqNYMdJ5ia,"3tlXnStJ1fFhdScmQeLpuG","Best Time","Larger Than Life","Brent Faiyaz",2023-10-27,82508,83,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"r&b,rap",0.81,0.307,9,-7.215,1,0.12,0.16,0.00298,0.0779,0.697,92.995,4
5Ap1DgDZbCnmNxpOF7ww8I,"2wzro1nMLkaoWx5geebHIp","Stereo Love - Sped Up","Stereo Love (Sped Up)","krush",2020-08-21,158364,53,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"",0.737,0.551,4,-10.058,0,0.133,0.0378,0.0142,0.222,0.374,147.379,4
4PlpLveMLipGO6c4lPE9Sq,"2wzro1nMLkaoWx5geebHIp","Enchanted Waterfall","Enchanted Waterfall","krush",2023-09-30,191586,40,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"",0.689,0.577,1,-10.848,1,0.0614,0.0356,0,0.121,0.48,154.848,4
5TgEJ62DOzBpGxZ7WRsrqb,"2FXC3k01G6Gw61bmprjgqS","Work Song","Hozier (Expanded Edition)","Hozier",2014-09-19,229720,79,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"irish singer-songwriter,modern rock,pov: indie",0.531,0.363,10,-7.672,1,0.0608,0.749,0,0.112,0.259,121.412,4
4IadxL6BUymXlh8RCJJu7T,"2FXC3k01G6Gw61bmprjgqS","Too Sweet","Unheard","Hozier",2024-03-22,251424,88,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"irish singer-songwriter,modern rock,pov: indie",0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4
0gR8uAS5TNzsuWzWw9OR8C,"16rCzZOMQX7P8Kmn5YKexI","Terms and Conditions","IRL","Mahalia",2023-07-14,209682,53,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"alternative r&b,indie anthem-folk,uk contemporary r&b",0.7,0.657,9,-7.121,0,0.0603,0.0816,0.00000363,0.115,0.479,91.554,4
4Y3xYddcLDgr2qm0xVdGgW,"0xRXCcSX89eobfrshSVdyu,04uu8U3I1h26Fp2NBkPTRZ,7o2ZQYM7nTsaVdkXY38UAA","Phone","MEDUZA","MEDUZA,Sam Tompkins,Em Beihold",2023-10-13,155076,69,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"edm,pop dance,pop house,uk dance,singer-songwriter pop,alt z,gen z singer-songwriter",0.651,0.604,3,-7.896,0,0.0602,0.06,0,0.302,0.408,130.029,4
1GL7vwDnPqCnJ2xGNxNLwG,"6t1gpxYbY8OlLA7D2RiikQ,5pXe6yFchq1oyYK3rq2A8i","These Nights","These Nights","Loud Luxury,KIDDO",2022-07-08,132417,66,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"edm,pop dance,uk dance,scandipop",0.643,0.714,2,-5.504,0,0.0486,0.00444,0.00000285,0.146,0.205,120.027,4
0uDdI4fAXCuNhQbmxENdsO,"0cGUm45nv7Z6M6qdXYQGTX","Can I","It Was Good Until It Wasn't","Kehlani",2020-05-08,167810,65,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"pop,r&b,rap",0.574,0.791,1,-3.752,1,0.11,0.419,0,0.0982,0.612,119.537,4
5aUSEPNd3m5xliFK4pn5mU,"2qxJFvFYMEDqd7ui6kSAcq,0cGUm45nv7Z6M6qdXYQGTX","Good Thing (with Kehlani)","Good Thing (with Kehlani)","Zedd,Kehlani",2019-09-27,210901,63,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"complextro,edm,german techno,pop,pop dance,r&b,rap",0.693,0.564,1,-3.857,0,0.0378,0.399,0,0.0409,0.574,185.913,3
6ZRuF2n1CQxyxxAAWsKJOy,"0cGUm45nv7Z6M6qdXYQGTX,7c0XG5cIJTrrAgEC3ULPiq","Nights Like This (feat. Ty Dolla $ign)","While We Wait","Kehlani,Ty Dolla $ign",2019-02-22,201787,76,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"pop,r&b,rap,hip hop,pop rap,southern hip hop,trap,trap soul",0.61,0.725,8,-5.131,1,0.15,0.367,0,0.154,0.291,146.163,4
57wp7VFnV8X0pSVnYArGeJ,"2EMAnMvWE2eb56ToJVfCWs","Whatever She Wants","Whatever She Wants","Bryson Tiller",2024-02-13,161342,89,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"kentucky hip hop,r&b,rap",0.803,0.512,9,-6.871,0,0.066,0.128,0,0.0928,0.435,96.02,4
3QS9ZCtoSCJhmaJ7QNXSAS,"5fi7lIgJGH3RgUpJYcffQ7,3TVXtAsR1Inumwj472S9r4","act ii: date @ 8 (feat. Drake) - remix","act ii: date @ 8 (feat. Drake) [remix]","4batz,Drake",2024-03-08,231338,84,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.55,0.545,0,-9.304,1,0.163,0.318,0,0.0608,0.412,102.469,4
4zlbKky2yA657Sk5rekZoR,"4oLeXFyACqeem2VImYeBFe,5he5w2lnU9x7JFhnwcekXX,7Eu1txygG6nJttLHbZdQOh","Baby again..","Baby again..","Fred again..,Skrillex,Four Tet",2023-03-17,319963,66,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"edm,house,stutter house,brostep,complextro,electro,pop dance,electronica,folktronica,indietronica,intelligent dance music,trip hop",0.847,0.724,2,-7.668,1,0.047,0.00355,0.00339,0.0731,0.326,126.983,4
5GCU2LJWPzoP8Q6nexs61z,"0RESbWvOMyua0yuyVrztJ5","Let's Go","Glockoma 2 (Deluxe)","Key Glock",2023-06-23,140106,80,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"memphis hip hop,rap,southern hip hop,tennessee hip hop,trap",0.654,0.636,8,-6.904,1,0.0845,0.00258,0,0.412,0.267,75.486,4
5D34wRmbFS29AjtTOP2QJe,"66CXWjxzNUsdJxJ2JdwvnR","yes, and?","eternal sunshine","Ariana Grande",2024-03-08,214994,83,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"pop",0.787,0.775,1,-6.614,1,0.0548,0.19,0.0000654,0.113,0.787,118.998,4
51ZQ1vr10ffzbwIjDCwqm4,"66CXWjxzNUsdJxJ2JdwvnR","we can't be friends (wait for your love)","eternal sunshine","Ariana Grande",2024-03-08,228639,94,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"pop",0.645,0.646,5,-8.334,1,0.0427,0.0615,0.0000304,0.074,0.295,115.842,4
3RwWW7KeVhHGayYJgUL5eZ,"66CXWjxzNUsdJxJ2JdwvnR","eternal sunshine","eternal sunshine","Ariana Grande",2024-03-08,210200,83,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"pop",0.654,0.503,9,-7.065,1,0.0982,0.533,0,0.101,0.347,160.011,4
2wIcebwzceIwgonsDICx6P,"45dkTj5sMRSjrmBSBeiHym","guilty conscience","THINK LATER","Tate McRae",2023-12-08,152049,70,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"pop",0.763,0.73,8,-3.666,1,0.0371,0.268,0,0.0681,0.749,98.018,4
6XXKB32Om6WuXg3uEWwTob,"66CXWjxzNUsdJxJ2JdwvnR","imperfect for you","eternal sunshine","Ariana Grande",2024-03-08,182566,79,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"pop",0.624,0.38,4,-7.426,1,0.0301,0.496,0,0.437,0.251,150.14,3
1Rweq7vNjK4kZBbGrmxQsl,"66CXWjxzNUsdJxJ2JdwvnR","bye","eternal sunshine","Ariana Grande",2024-03-08,164927,85,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"pop",0.606,0.645,2,-4.835,0,0.0333,0.204,0,0.14,0.453,110.016,4
0Lmbke3KNVFXtoH2mMSHCw,"66CXWjxzNUsdJxJ2JdwvnR","the boy is mine","eternal sunshine","Ariana Grande",2024-03-08,173639,87,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"pop",0.795,0.63,7,-5.854,0,0.0434,0.157,0,0.0732,0.447,97.998,4
14kyXBpg91RVq8bNRDS1q2,"66CXWjxzNUsdJxJ2JdwvnR","true story","eternal sunshine","Ariana Grande",2024-03-08,163278,79,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"pop",0.698,0.53,9,-6.136,0,0.086,0.468,0.0000076,0.313,0.423,137.954,4
142PiXzA84lmEw2RstFHFa,"66CXWjxzNUsdJxJ2JdwvnR","supernatural","eternal sunshine","Ariana Grande",2024-03-08,163381,82,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"pop",0.58,0.714,8,-6.924,1,0.117,0.0969,0,0.16,0.522,76.496,4
22dUzMFttcR3uU17NcOAIv,"7CajNmpbOovFoOoasH2HaY,2wY79sveU1sp5g7SokKOiI","Desire (with Sam Smith)","Desire (with Sam Smith)","Calvin Harris,Sam Smith",2023-07-28,179161,81,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"dance pop,edm,electro house,house,pop,pop dance,progressive house,uk dance,uk pop",0.587,0.924,11,-5.433,0,0.0457,0.0311,0.0171,0.23,0.509,140.009,4
5Eh1nj7IjV9lwpcKAkidyY,"3WGpXCj9YhhfX11TToZcXP","One Of Your Girls","Something To Give Each Other","Troye Sivan",2023-10-13,181481,79,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"australian pop,pop,viral pop",0.635,0.648,11,-7.78,0,0.0548,0.101,0.00426,0.198,0.8,93,4
1vQWFjEC34DHNXrRTFjDxe,"7keGfmQR4X5w0two1xKZ7d,1Cs0zKBU1kc0i8ypK3B9ai,6b5YOgXIliAozdo49vUCJQ","All Night Long","All Night Long","Kungs,David Guetta,Izzy Bizu",2024-01-19,178935,74,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"edm,pop dance,uk dance,big room,dance pop,pop,british soul",0.704,0.919,1,-4.142,0,0.0546,0.174,0.00787,0.0831,0.45,126.044,4
31MNHKE86sEXzIglbGQ6mu,"3WGpXCj9YhhfX11TToZcXP","Got Me Started","Something To Give Each Other","Troye Sivan",2023-10-13,198448,77,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"australian pop,pop,viral pop",0.773,0.679,7,-6.51,0,0.0315,0.219,0.00263,0.297,0.544,127.002,4
599AMl7zkUryDmru90dqwD,"64M6ah0SkkRsnPGtGiRAbb","Blue Moon","Bebe","Bebe Rexha",2023-04-28,193619,33,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"dance pop,pop",0.603,0.809,2,-5.913,0,0.0369,0.0625,0.00000445,0.116,0.548,123.96,4
7LgEJOxqHF2LiDIQW0pDUJ,"64M6ah0SkkRsnPGtGiRAbb","Visions (Don't Go)","Bebe","Bebe Rexha",2023-04-28,198728,34,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"dance pop,pop",0.663,0.807,0,-5.958,1,0.0331,0.194,0,0.146,0.342,129.955,4
7CyPwkp0oE8Ro9Dd5CUDjW,"1Xyo4u8uXC1ZmMpatF05PJ,250b0Wlc5Vk0CoUsaCY84M,1pBLC0qVRTB5zVMuteQ9jJ","One Of The Girls (with JENNIE, Lily Rose Depp)","The Idol Episode 4 (Music from the HBO Original Series)","The Weeknd,JENNIE,Lily-Rose Depp",2023-06-23,244684,94,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"canadian contemporary r&b,canadian pop,pop,k-pop",0.264,0.64,8,-6.221,1,0.0442,0.0393,0.00000231,0.151,0.19,84.828,4
1yeB8MUNeLo9Ek1UEpsyz6,"3TVXtAsR1Inumwj472S9r4,3DbwFQlvLxRSi2uX8mf81A,7tYKF4w9nC0nq9CsPZTHyP","Rich Baby Daddy (feat. Sexyy Red & SZA)","For All The Dogs","Drake,Sexyy Red,SZA",2023-10-06,319191,86,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,trap queen,pop,r&b",0.636,0.729,2,-4.495,1,0.055,0.0458,0,0.384,0.141,146.009,4
6tNQ70jh4OwmPGpYy6R2o9,"22wbnEMDvgVIAGdFeek6ET","Beautiful Things","Beautiful Things","Benson Boone",2024-01-18,180304,96,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"singer-songwriter pop",0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3
3A40tu1GCl3iXuRfWyTmIs,"64M6ah0SkkRsnPGtGiRAbb","Miracle Man","Bebe","Bebe Rexha",2023-04-28,208122,37,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"dance pop,pop",0.69,0.806,1,-5.422,0,0.0362,0.288,0.00000291,0.267,0.699,89.984,4
4O6jCUU0Un55TZ9FfZWSJh,"64M6ah0SkkRsnPGtGiRAbb","Heart Wants What It Wants","Bebe","Bebe Rexha",2023-04-28,182085,40,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"dance pop,pop",0.681,0.626,0,-5.41,1,0.0365,0.00887,0.00000556,0.0791,0.676,128.036,4
4nyR7h158fxlmXyn9FGwaT,"7vho3tUevFOENFU0lL4Ufy","DK Rap (From Donkey Kong 64)","DK Rap (From Donkey Kong 64)","Player2",2018-06-01,347999,44,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"vgm remix",0.913,0.879,9,-5.956,1,0.247,0.0109,0.0000784,0.255,0.695,130.002,4
485mSqbTvp0pdiK0UW2wbt,"0VRj0yCOv2FXJNP47XQnx5,3EW0kQ1skZiK1NHg3Spt9J","Patty Cake (feat. Takeoff)","Rocket Power","Quavo,Takeoff",2023-08-18,133289,59,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"atl hip hop,melodic rap,rap,trap",0.828,0.694,11,-5.353,0,0.17,0.0757,0,0.351,0.417,144.051,4
2JqkpMe2eJToJNHEqkJeCu,"3tlXnStJ1fFhdScmQeLpuG","Forever Yours","Larger Than Life","Brent Faiyaz",2023-10-27,96368,78,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"r&b,rap",0.646,0.503,2,-7.472,1,0.0312,0.00426,0.000279,0.652,0.789,137.007,4
6rjuKpPydT2SxN15TZpV7r,"4Ga1P7PMIsmqEZqhYZQgDo","500lbs","TEC","Lil Tecca",2023-09-22,144390,83,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"melodic rap,pluggnb,rap",0.724,0.779,7,-5.412,0,0.0807,0.098,0,0.127,0.53,123.013,4
4W7bfpXBXrH79dnWyJMkEX,"6t1gpxYbY8OlLA7D2RiikQ,44Ewva5aHOX00EwaX2D2mh,64M6ah0SkkRsnPGtGiRAbb","If Only I (feat. Bebe Rexha)","If Only I (feat. Bebe Rexha)","Loud Luxury,Two Friends,Bebe Rexha",2023-06-23,142756,67,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"edm,pop dance,uk dance,dance pop,pop",0.693,0.73,0,-5.06,0,0.0356,0.161,0.0000412,0.109,0.693,120.018,4
3j9AY9emI5H45iMxTpT4TJ,"1LOB7jTeEV14pHai6EXSzF,64M6ah0SkkRsnPGtGiRAbb","Take Me Home (feat. Bebe Rexha) - Acoustic","Acoustic Collection (Vol. 1)","Cash Cash,Bebe Rexha",2021-10-29,184815,60,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"dance pop,edm,electro house,electropowerpop,pop dance,pop",0.452,0.633,7,-4.231,1,0.0343,0.331,0,0.111,0.339,125.044,4
4ZJPwET9Jrgpkqi4Vo3Yg8,"64M6ah0SkkRsnPGtGiRAbb,7c0XG5cIJTrrAgEC3ULPiq","Bad Bitch (feat. Ty Dolla $ign)","All Your Fault: Pt. 1","Bebe Rexha,Ty Dolla $ign",2017-02-16,197253,56,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"dance pop,pop,hip hop,pop rap,r&b,southern hip hop,trap,trap soul",0.656,0.615,5,-6.252,1,0.0539,0.0283,0,0.234,0.366,139.91,4
1o8Z7GD1CeOaVBEyuzu4HO,"63XBtGSEZINSyXylZxEUbv","On My Mama","On My Mama","Victoria Monét",2023-06-16,186678,71,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"alternative r&b,r&b",0.481,0.539,4,-7.865,0,0.108,0.551,0.00539,0.12,0.621,153.277,4
48vIfHaK7by6x0T6ucpODL,"2kRfqPViCqYdSGhYSM9R0Q","Make You Mine","Make You Mine","Madison Beer",2024-02-09,221709,86,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"pop",0.533,0.642,6,-6.315,0,0.0403,0.221,0.00697,0.238,0.488,123.128,4
6MAdEUilV2p9RQUqE5bMAK,"2gsggkzM5R49q6jpPvazou","Domino","Who You Are (Platinum Edition)","Jessie J",2011-01-01,231693,69,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"dance pop,pop",0.757,0.547,7,-4.572,1,0.0355,0.0115,0,0.0445,0.793,126.974,4
7AzlLxHn24DxjgQX73F9fU,"4Gso3d4CscCijv0lmajZWs","No Idea","Heaven Or Hell","Don Toliver",2020-03-13,154424,81,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"pop rap,rap,trap",0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,4
4AniPkv5vgdE1n6VKreiyI,"3r17AfJCCUqC9Lf0OAc73G","Big Girls Don't Cry (Personal)","The Dutchess","Fergie",2006-09-13,268120,67,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"dance pop,pop",0.707,0.642,7,-4.271,1,0.0337,0.204,0,0.0925,0.249,113.083,4
0Li1OuXXfi7950ilZUFGkF,"4Gso3d4CscCijv0lmajZWs","Cardigan","Heaven Or Hell","Don Toliver",2020-03-13,158708,75,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"pop rap,rap,trap",0.747,0.497,4,-6.542,0,0.0401,0.248,0,0.138,0.0663,142.046,4
6uTPdRrEDeH8Fyg5L5qmeU,"08PvCOlef4xdOr20jFSTPd","Never Lose Me","Never Lose Me","Flo Milli",2023-11-30,125901,83,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"viral rap",0.781,0.567,1,-7.857,1,0.0969,0.0504,0,0.0981,0.0743,121.964,4
2yUzr8Sr6ldG8vmHhZwTnz,"1URnnhqYAYcrqrcwql10ft,0Y5tJX1MQlPlqiwlOH1tJY,0iEtIxbK0KxaSlF7G42ZOp","née-nah","american dream","21 Savage,Travis Scott,Metro Boomin",2024-01-12,220584,82,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"atl hip hop,hip hop,rap,slap house",0.681,0.758,1,-6.524,1,0.188,0.00465,0,0.555,0.331,165.409,4
7e1arKsP7vPjdwssVPHgZk,"2hUYKu1x0UZQXvzCmggvSn","Poison Poison","Snow Angel","Reneé Rapp",2023-08-18,191451,71,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"alt z,singer-songwriter pop",0.821,0.497,7,-6.876,1,0.0392,0.176,0.0000102,0.101,0.669,111.024,4
1ekAgx1qOdnVoSlmkHghKq,"2hUYKu1x0UZQXvzCmggvSn","Talk Too Much","Snow Angel","Reneé Rapp",2023-08-18,196679,67,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"alt z,singer-songwriter pop",0.688,0.504,11,-6.96,0,0.0536,0.0313,0,0.134,0.836,112.601,4
0hFTdvxUbHl1CqrdZcbWtZ,"2hUYKu1x0UZQXvzCmggvSn","Tummy Hurts","Snow Angel","Reneé Rapp",2023-08-18,168978,73,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"alt z,singer-songwriter pop",0.61,0.686,4,-5.821,1,0.265,0.764,0.00000699,0.117,0.481,149.759,3
6dpLxbF7lfCAnC9QRTjNLK,"52N3KGrTWDRhdQJrgBTofE","Home","Home","Good Neighbours",2024-01-17,157485,88,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"",0.583,0.676,6,-4.44,1,0.0298,0.0289,0.0634,0.121,0.134,77.002,4
5Apvsk0suoivI1H8CmBglv,"2FXC3k01G6Gw61bmprjgqS","Almost (Sweet Music)","Wasteland, Baby!","Hozier",2019-03-01,217480,76,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"irish singer-songwriter,modern rock,pov: indie",0.523,0.687,7,-5.601,1,0.105,0.0215,0.00000286,0.203,0.711,90.036,4
7rYR2a3DisiE26KA2FpHgT,"0fA0VVWsXO9YnASrzqfmYu","BLUE SKY","INSANO","Kid Cudi",2024-01-12,221293,58,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"hip hop,ohio hip hop,pop rap,rap",0.664,0.598,1,-7.491,0,0.0275,0.558,0.00806,0.0931,0.412,90.015,4
2QgfDF0fQ4sskDthP8MG5w,"1URnnhqYAYcrqrcwql10ft","asmr","i am > i was","21 Savage",2018-12-21,171713,60,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"atl hip hop,hip hop,rap",0.84,0.543,1,-7.738,1,0.476,0.0399,0,0.117,0.161,170.067,4
5stbfxsPi8gcOH2LCuA4Le,"1URnnhqYAYcrqrcwql10ft","pad lock","i am > i was","21 Savage",2018-12-21,191359,66,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"atl hip hop,hip hop,rap",0.959,0.55,5,-8.012,0,0.197,0.0187,0,0.112,0.798,130.024,4
2t8yVaLvJ0RenpXUIAC52d,"1URnnhqYAYcrqrcwql10ft","a lot","i am > i was","21 Savage",2018-12-21,288624,80,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"atl hip hop,hip hop,rap",0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,4
1tAutlhI9FwnKn7fVgmd5P,"1Cs0zKBU1kc0i8ypK3B9ai,23zg3TcAtWQy7J6upgbUnj","Without You (feat. Usher)","Nothing but the Beat 2.0","David Guetta,USHER",2011-08-24,208133,64,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"big room,dance pop,edm,pop,pop dance,atl hip hop,contemporary r&b,r&b,rap,south carolina hip hop,urban contemporary",0.608,0.614,2,-3.727,1,0.0285,0.227,0.00000382,0.157,0.402,127.885,4
6ho88pvz4c8WCSFbdVXNia,"1URnnhqYAYcrqrcwql10ft","a&t","i am > i was","21 Savage",2018-12-21,211588,51,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"atl hip hop,hip hop,rap",0.924,0.567,5,-5.009,1,0.0961,0.00169,0,0.0898,0.827,146.976,4
4paAidoE8VAemwU4jgCc6l,"1URnnhqYAYcrqrcwql10ft","all my friends","i am > i was","21 Savage",2018-12-21,211785,59,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"atl hip hop,hip hop,rap",0.713,0.62,0,-4.513,1,0.0422,0.171,0.00000116,0.118,0.206,130.09,4
69kOkLUCkxIZYexIgSG8rq,"4tZwfgrHOc3mvqYlEYSvVi,2RdwBSPQiwcmiDo9kixcl8,3yDIp0kaq9EFKe07X1X2rz","Get Lucky (feat. Pharrell Williams and Nile Rodgers)","Random Access Memories","Daft Punk,Pharrell Williams,Nile Rodgers",2013-05-20,369626,74,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:15Z,"electro,filter house,rock,dance pop,pop,disco",0.81,0.793,6,-9.404,0,0.0403,0.0378,0.00000177,0.072,0.863,116.05,4
